71.236769,0.665467,200.762381,0.001050,899.879765,-0.122062
71.237461,0.717869,200.762459,0.239155,899.879682,-0.045025
71.238204,0.768984,200.762691,0.223327,899.879676,-0.026830
71.238999,0.818934,200.762906,0.207990,899.879629,-0.126881
71.239842,0.868133,200.763106,0.192316,899.879541,-0.049088
71.240735,0.916533,200.763291,0.176704,899.879529,-0.034853
71.241675,0.964237,200.763460,0.161151,899.879473,-0.137517
71.242657,0.999168,200.763615,0.149897,899.879375,-0.058844
71.243673,1.033632,200.763760,0.139077,899.879354,-0.042669
71.244730,1.080034,200.763892,0.124044,899.879348,-0.029066
71.245833,1.126087,200.764008,0.109064,899.879297,-0.132027
71.246982,1.171694,200.764110,0.094553,899.879205,-0.053397
71.248176,1.216907,200.764198,0.080516,899.879189,-0.037101
71.249420,1.270668,200.764270,0.065171,899.879130,-0.141430
71.250717,1.324129,200.764328,0.049887,899.879027,-0.063945
71.252066,1.372000,200.764372,0.037949,899.879003,-0.044433
71.253461,1.419554,200.764404,0.026459,899.878997,-0.027600
71.254905,1.467097,200.764425,0.014595,899.878948,-0.131322
71.256395,1.514330,200.764434,0.003172,899.878855,-0.053299
71.257933,1.561258,200.764515,0.243934,899.878842,-0.033192
71.259518,1.608168,200.764752,0.229902,899.878788,-0.134545
71.261149,1.654886,200.764975,0.215905,899.878692,-0.057508
71.262828,1.701251,200.765184,0.202363,899.878674,-0.039293
71.264552,1.747262,200.765380,0.189284,899.878615,-0.137693
71.266322,1.793202,200.765563,0.175848,899.878517,-0.058479
71.268150,1.862093,200.765730,0.159590,899.878498,-0.039799
71.270046,1.930381,200.765882,0.143410,899.878439,-0.138653
71.272010,1.997909,200.766017,0.127723,899.878342,-0.055221
71.274042,2.064682,200.766138,0.112533,899.878327,-0.035199
71.276140,2.131002,200.766242,0.097014,899.878271,-0.136040
71.278303,2.196713,200.766332,0.081568,899.878175,-0.055300
71.280533,2.261815,200.766406,0.066191,899.878161,-0.032649
71.282827,2.326168,200.766464,0.051296,899.878109,-0.132057
71.285186,2.392369,200.766508,0.034973,899.878016,-0.053487
71.287611,2.458115,200.766534,0.018328,899.878003,-0.032827
71.290108,2.535143,200.766543,0.082560,899.877952,-0.129927
71.292681,2.611275,200.766615,0.062219,899.877862,-0.049123
71.295322,2.669643,200.766668,0.044453,899.877852,-0.031407
71.298020,2.727399,200.766704,0.027176,899.877801,-0.131315
71.300779,2.789727,200.766723,0.009433,899.877711,-0.048855
71.303600,2.851709,200.766723,0.075574,899.877702,-0.028571
71.306481,2.910480,200.766789,0.056139,899.877653,-0.130228
71.309421,2.968674,200.766836,0.038160,899.877563,-0.049467
71.312426,3.042067,200.766868,0.025583,899.877555,-0.026564
71.315504,3.114674,200.766890,0.019160,899.877509,-0.125687
71.318655,3.186517,200.766907,0.015004,899.877422,-0.046791
71.321877,3.257764,200.766920,0.009814,899.877416,-0.026761
71.325172,3.330862,200.766923,0.081517,899.877370,-0.123529
71.328539,3.403504,200.766996,0.062921,899.877288,-0.041990
71.331978,3.475398,200.767049,0.042868,899.877285,-0.023793
71.335489,3.546568,200.767081,0.022335,899.877242,-0.122361
71.339071,3.617181,200.767094,0.003790,899.877161,-0.039277
71.342723,3.687104,200.767173,0.237445,899.877102,-0.137714
71.346447,3.759929,200.767399,0.214817,899.877004,-0.058804
71.350243,3.832032,200.767603,0.192671,899.876986,-0.038016
71.354112,3.906300,200.767785,0.171141,899.876931,-0.131990
71.358055,3.979824,200.767945,0.150078,899.876841,-0.048824
71.362073,4.056060,200.768084,0.127573,899.876832,-0.028995
71.366167,4.131687,200.768201,0.105151,899.876784,-0.125795
71.370334,4.201417,200.768296,0.086084,899.876701,-0.040230
71.374570,4.270646,200.768373,0.067063,899.876643,-0.136030
71.378876,4.340956,200.768430,0.046578,899.876548,-0.054612
71.383250,4.406471,200.768466,0.026151,899.876535,-0.031128
71.387687,4.468835,200.768481,0.004270,899.876487,-0.124358
71.392186,4.529100,200.768559,0.234197,899.876405,-0.040189
71.396745,4.588861,200.768783,0.214005,899.876347,-0.135733
71.401366,4.652559,200.768987,0.193843,899.876255,-0.048707
71.406054,4.722564,200.769170,0.172207,899.876250,-0.019826
71.410812,4.793772,200.769331,0.150620,899.876214,-0.112796
71.415641,4.865156,200.769471,0.129487,899.876144,-0.028603
71.420542,4.935138,200.769590,0.108399,899.876098,-0.121480
71.425504,4.988986,200.769688,0.087758,899.876022,-0.031977
71.430519,5.042546,200.769766,0.067154,899.875973,-0.124663
71.435584,5.086222,200.769826,0.053686,899.875892,-0.037478
71.440692,5.129752,200.769873,0.040176,899.875840,-0.128098
71.445852,5.191026,200.769905,0.023203,899.875758,-0.034595
71.451074,5.251880,200.769920,0.006221,899.875710,-0.122527
71.456357,5.314738,200.770000,0.239460,899.875632,-0.033331
71.461703,5.377123,200.770229,0.218286,899.875585,-0.121260
71.467111,5.438883,200.770437,0.196574,899.875511,-0.026066
71.472581,5.500166,200.770623,0.174883,899.875472,-0.112375
71.478110,5.558251,200.770788,0.156491,899.875405,-0.020739
71.483697,5.615907,200.770936,0.138089,899.875371,-0.107112
71.489345,5.679004,200.771065,0.120084,899.875313,-0.010382
71.495055,5.741595,200.771176,0.102065,899.875289,-0.096050
71.500829,5.806116,200.771269,0.084438,899.875240,-0.002950
71.506667,5.870969,200.771345,0.066793,899.875225,-0.087056
71.512571,5.936863,200.771402,0.047621,899.875187,-0.048802
71.518541,6.003073,200.771440,0.028444,899.875186,-0.013487
71.524587,6.088353,200.771460,0.011579,899.875160,-0.097764
71.530718,6.172665,200.771463,0.079298,899.875112,-0.059788
71.536934,6.258766,200.771535,0.064750,899.875103,-0.017951
71.543234,6.342189,200.771593,0.050539,899.875075,-0.098387
71.549615,6.420416,200.771637,0.036662,899.875025,-0.001021
71.556072,6.492827,200.771666,0.022703,899.875014,-0.081762
71.562603,6.567967,200.771682,0.008109,899.874983,-0.038425
71.569208,6.643381,200.771683,0.077642,899.874936,-0.116243
71.575891,6.721503,200.771752,0.060478,899.874870,-0.017065
71.582650,6.797296,200.771804,0.043245,899.874843,-0.095113
71.589486,6.873229,200.771838,0.026352,899.874800,-0.051666
71.596397,6.949317,200.771857,0.009798,899.874799,-0.010424
71.603392,7.040318,200.771859,0.078339,899.874779,-0.088596
71.610475,7.126967,200.771929,0.062099,899.874743,-0.044462
71.617646,7.213634,200.771982,0.045227,899.874693,-0.115621
71.624901,7.296889,200.772019,0.028687,899.874630,-0.009842
71.632242,7.385540,200.772039,0.011119,899.874613,-0.084784
71.639672,7.474208,200.772042,0.078097,899.874582,-0.037413
71.647197,7.574932,200.772111,0.060303,899.874540,-0.106235
71.654821,7.672222,200.772162,0.042429,899.874488,-0.057873
71.662543,7.772001,200.772196,0.023924,899.874484,-0.010108
71.670363,7.869089,200.772211,0.005754,899.874469,-0.080264
71.678291,7.986733,200.772289,0.235830,899.874446,-0.026500
71.686336,8.102446,200.772513,0.211448,899.874415,-0.094111
71.694493,8.211817,200.772714,0.190305,899.874376,-0.043881
71.702759,8.320252,200.772894,0.169093,899.874329,-0.111482
71.711136,8.432782,200.773052,0.147265,899.874275,-0.055181
71.719623,8.541634,200.773188,0.125790,899.874217,-0.120347
71.728227,8.665062,200.773304,0.106171,899.874154,-0.005965
71.736950,8.781240,200.773403,0.091663,899.874146,-0.070043
71.745790,8.898881,200.773490,0.082218,899.874136,-0.010233
71.754748,9.016408,200.773569,0.074501,899.874125,-0.071762
71.763831,9.149147,200.773637,0.062207,899.874111,-0.016344
71.773044,9.277136,200.773691,0.045385,899.874094,-0.078114
71.782383,9.401318,200.773728,0.028870,899.874077,-0.016017
71.791844,9.520054,200.773748,0.010745,899.874061,-0.076249
71.801433,9.657638,200.773831,0.239487,899.874044,-0.016764
71.811158,9.792173,200.774058,0.214174,899.874029,-0.074487
71.821018,9.927150,200.774260,0.190194,899.874017,-0.008387
71.831011,10.060003,200.774439,0.167534,899.874011,-0.064686
71.841138,10.192644,200.774597,0.148644,899.874008,-0.001289
71.851396,10.323222,200.774737,0.130062,899.874009,-0.055919
71.861793,10.470825,200.774854,0.105637,899.873959,-0.105643
71.872334,10.611005,200.774948,0.081579,899.873917,-0.037647
71.883012,10.744746,200.775017,0.055974,899.873882,-0.092032
71.893819,10.869577,200.775060,0.030761,899.873854,-0.024230
71.904759,11.008840,200.775080,0.007847,899.873837,-0.070136
71.915836,11.146154,200.775160,0.236626,899.873833,0.001871
71.927049,11.279677,200.775385,0.214214,899.873780,-0.047047
71.938392,11.406890,200.775588,0.192141,899.873739,-0.094339
71.949872,11.551089,200.775767,0.165627,899.873714,-0.016943
71.961492,11.688978,200.775920,0.139096,899.873704,-0.061855
71.973242,11.811915,200.776048,0.117734,899.873650,-0.107158
71.985114,11.931287,200.776155,0.096714,899.873611,-0.030281
71.997117,12.073787,200.776241,0.074121,899.873592,-0.067172
72.009259,12.211728,200.776304,0.051476,899.873536,-0.106161
72.021537,12.344166,200.776346,0.033007,899.873500,-0.025702
72.033943,12.467744,200.776370,0.014850,899.873486,-0.062483
72.046473,12.590327,200.776376,0.081214,899.873437,-0.094521
72.059122,12.707774,200.776450,0.067150,899.873415,-0.009530
72.071898,12.844056,200.776511,0.054293,899.873418,-0.044415
72.084808,12.976554,200.776560,0.043594,899.873388,-0.076392
72.097849,13.104461,200.776599,0.035029,899.873387,0.015318
72.111014,13.227126,200.776628,0.022426,899.873358,-0.013901
72.124309,13.362511,200.776640,0.000491,899.873359,-0.044294
72.137735,13.488085,200.776712,0.227765,899.873331,-0.071828
72.151285,13.612573,200.776926,0.200033,899.873278,-0.094783
72.164957,13.730975,200.777112,0.173232,899.873260,-0.000870
72.178756,13.866419,200.777270,0.142025,899.873276,-0.026985
72.192686,13.994600,200.777397,0.112205,899.873267,-0.051179
72.206738,14.107893,200.777498,0.089502,899.873236,-0.069960
72.220899,14.214253,200.777576,0.066193,899.873186,-0.091061
72.235166,14.319080,200.777631,0.043788,899.873175,0.009082
72.249534,14.417090,200.777664,0.022682,899.873145,-0.008395
72.264007,14.529856,200.777677,0.002867,899.873160,-0.021035
72.278591,14.637396,200.777754,0.236071,899.873162,-0.036078
72.293283,14.745928,200.777981,0.217628,899.873149,-0.050773
72.308081,14.850976,200.778193,0.205210,899.873121,-0.063562
72.322979,14.943991,200.778394,0.197807,899.873084,-0.071842
72.337965,15.029438,200.778588,0.188677,899.873037,-0.081633
72.353054,15.147081,200.778766,0.168823,899.872981,-0.090276
72.368258,15.261063,200.778924,0.145460,899.872977,0.022755
72.383573,15.369708,200.779058,0.123415,899.872969,0.021319
72.398995,15.473950,200.779170,0.100766,899.872959,0.017297
72.414526,15.586879,200.779259,0.077108,899.872943,0.012562
72.430167,15.694469,200.779325,0.054767,899.872920,0.000930
72.445915,15.802806,200.779369,0.033737,899.872884,-0.014078
72.461770,15.905870,200.779393,0.014001,899.872889,-0.034729
72.477727,16.008176,200.779396,0.076478,899.872876,-0.050737
72.493782,16.102711,200.779462,0.054186,899.872850,-0.062275
72.509947,16.226525,200.779504,0.030322,899.872818,-0.062566
72.526234,16.346548,200.779523,0.006815,899.872781,-0.069881
72.542641,16.467983,200.779601,0.234443,899.872739,-0.075536
72.559165,16.580654,200.779822,0.206652,899.872691,-0.079373
72.575811,16.710307,200.780014,0.178279,899.872645,-0.074701
72.592582,16.830929,200.780178,0.150290,899.872597,-0.079702
72.609471,16.947105,200.780315,0.122274,899.872545,-0.085474
72.626473,17.057038,200.780424,0.095596,899.872489,-0.086090
72.643597,17.190903,200.780505,0.066421,899.872434,-0.083363
72.660852,17.319150,200.780560,0.043389,899.872380,-0.085982
72.678232,17.440161,200.780595,0.026435,899.872323,-0.086950
72.695730,17.555770,200.780612,0.008796,899.872270,-0.081067
72.713354,17.691997,200.780693,0.236078,899.872228,-0.061391
72.731111,17.822613,200.780913,0.205462,899.872205,-0.044618
72.749006,17.966610,200.781103,0.173329,899.872199,-0.029012
72.767040,18.100612,200.781259,0.139702,899.872203,-0.023169
72.785205,18.229078,200.781382,0.105555,899.872212,-0.018314
72.803494,18.348814,200.781470,0.071444,899.872228,-0.009066
72.821911,18.486446,200.781525,0.036813,899.872256,0.004368
72.840463,18.616807,200.781544,0.002633,899.872237,0.017355
72.859162,18.781255,200.781609,0.210118,899.872233,0.034401
72.878022,18.937196,200.781796,0.164701,899.872244,0.048504
72.897035,19.089923,200.781942,0.127485,899.872269,0.060599
72.916197,19.233627,200.782054,0.096064,899.872307,0.075210
72.935512,19.394939,200.782132,0.060258,899.872361,0.093874
72.954983,19.548701,200.782174,0.022988,899.872374,-0.006836
72.974616,19.716521,200.782176,0.065614,899.872411,0.020408
72.994411,19.873292,200.782218,0.018867,899.872415,0.046996
73.014365,20.033799,200.782295,0.219640,899.872445,0.072380
73.034472,20.179952,200.782490,0.170428,899.872495,0.087997
73.054731,20.337903,200.782638,0.125213,899.872502,-0.014608
73.075143,20.485861,200.782743,0.084353,899.872525,0.002260
73.095713,20.654054,200.782805,0.039200,899.872513,0.032446
73.116448,20.815567,200.782820,0.074972,899.872530,0.062275
73.137350,20.988550,200.782865,0.015696,899.872577,0.090886
73.158421,21.153083,200.782936,0.210763,899.872592,0.000088
73.179663,21.329916,200.783119,0.153990,899.872580,0.035217
73.201075,21.494106,200.783246,0.101280,899.872602,0.069223
73.222654,21.663737,200.783322,0.050131,899.872656,0.099413
73.244397,21.822421,200.783347,0.000530,899.872678,0.005068
73.266306,21.995238,200.783405,0.198472,899.872666,0.029857
73.288381,22.155354,200.783574,0.139760,899.872677,0.053532
73.310623,22.327013,200.783681,0.075025,899.872714,0.080418
73.333030,22.487723,200.783726,0.014857,899.872719,-0.010293
73.355604,22.659988,200.783796,0.209043,899.872753,0.017521
73.378344,22.819584,200.783977,0.152355,899.872754,0.044816
73.401250,22.991758,200.784099,0.091123,899.872783,0.073731
73.424322,23.152123,200.784159,0.029628,899.872839,0.097211
73.447559,23.321472,200.784240,0.215797,899.872858,0.002284
73.470960,23.479911,200.784423,0.151174,899.872845,0.031700
73.494545,23.691168,200.784536,0.073895,899.872863,0.064170
73.518333,23.884891,200.784573,0.001316,899.872912,0.093535
73.542312,24.071649,200.784621,0.179394,899.872932,0.006006
73.566468,24.241241,200.784764,0.104853,899.872921,0.033202
73.590808,24.436878,200.784827,0.022536,899.872941,0.066091
73.615339,24.624837,200.784892,0.192477,899.872996,0.104726
73.640073,24.842880,200.785037,0.097435,899.873035,0.032349
73.665017,25.045902,200.785088,0.004389,899.873060,0.078682
73.690169,25.257333,200.785128,0.160285,899.873068,-0.002435
73.715522,25.448717,200.785241,0.065695,899.873105,0.015788
73.741065,25.637544,200.785258,0.052528,899.873095,0.024051
73.766790,25.810992,200.785264,0.042409,899.873091,0.028826
73.792697,26.003663,200.785339,0.193274,899.873099,0.045651
73.818791,26.183500,200.785483,0.093701,899.873127,0.070954
73.845068,26.369603,200.785527,0.078469,899.873183,0.102097
73.871521,26.536124,200.785559,0.070132,899.873211,0.013125
73.898146,26.715140,200.785582,0.059052,899.873211,0.047693
73.924941,26.874690,200.785594,0.050996,899.873243,0.076065
73.951892,27.026226,200.785598,0.040195,899.873301,0.100968
73.978987,27.163849,200.785675,0.198031,899.873320,-0.003453
74.006230,27.322970,200.785819,0.091011,899.873355,0.012775
74.033624,27.464602,200.785858,0.071280,899.873346,0.028835
74.061155,27.597579,200.785879,0.053713,899.873356,0.052808
74.088811,27.714278,200.785884,0.040200,899.873393,0.080368
74.116594,27.850990,200.785955,0.187710,899.873397,-0.011929
74.144507,27.974747,200.786094,0.088650,899.873426,0.010279
74.172550,28.110609,200.786132,0.073928,899.873417,0.031391
74.200720,28.230177,200.786157,0.059000,899.873431,0.056126
74.229010,28.348959,200.786165,0.041398,899.873472,0.086891
74.257411,28.452325,200.786241,0.195379,899.873486,0.000267
74.285925,28.576540,200.786383,0.087419,899.873472,0.032045
74.314554,28.681748,200.786418,0.067725,899.873486,0.055918
