%time,field0,field1,field2,field3,field4,field5,,,left x,left y,left z,right x,right y ,right z
1422318564013270000,-179003,-33268,418,-93204,-17908,6800,,,,,,,,
1422318564013290000,-178966,-33264,426,-93204,-17908,6800,,,,,,,,
1422318564013320000,-178928,-33260,433,-93204,-17908,6800,,,,,,,,
1422318564013340000,-178890,-33256,441,-93204,-17908,6800,,,,,,,,
1422318564013370000,-178852,-33252,448,-93204,-17908,6800,,,,,,,,
1422318564013440000,-178814,-33247,456,-93204,-17908,6800,,,,,,,,
1422318564013480000,-178776,-33242,463,-93204,-17908,6800,,,,,,,,
1422318564013500000,-178738,-33237,471,-93204,-17908,6800,,,,,,,,
1422318564013530000,-178700,-33232,478,-93204,-17908,6800,,,,,,,,
1422318564013550000,-178661,-33226,486,-93204,-17908,6800,,,,,,,,
1422318564013580000,-178623,-33221,494,-93204,-17908,6800,,,,,,,,
1422318564013600000,-178584,-33216,501,-93204,-17908,6800,,,,,,,,
1422318564013630000,-178545,-33210,509,-93204,-17908,6800,,,,,,,,
1422318564013650000,-178506,-33204,517,-93204,-17908,6800,,,,,,,,
1422318564013680000,-178468,-33198,524,-93204,-17908,6800,,,,,,,,
1422318564013700000,-178430,-33191,531,-93204,-17908,6800,,,,,,,,
1422318564013730000,-178391,-33184,538,-93204,-17908,6800,,,,,,,,
1422318564013750000,-178353,-33176,545,-93204,-17908,6800,,,,,,,,
1422318564013780000,-178315,-33169,552,-93204,-17908,6800,,,,,,,,
1422318564013800000,-178276,-33163,559,-93204,-17908,6800,,,,,,,,
1422318564013820000,-178238,-33156,566,-93204,-17908,6800,,,,,,,,
1422318564013850000,-178199,-33149,573,-93204,-17908,6800,,,,,,,,
1422318564052750000,-178160,-33141,580,-93204,-17908,6800,,,,,,,,
1422318564052810000,-178121,-33134,587,-93204,-17908,6800,,,,,,,,
1422318564052850000,-178083,-33126,593,-93204,-17908,6800,,,,,,,,
1422318564052870000,-178044,-33117,600,-93204,-17908,6800,,,,,,,,
1422318564052900000,-178005,-33109,606,-93204,-17908,6800,,,,,,,,
1422318564052930000,-177966,-33101,612,-93204,-17908,6800,,,,,,,,
1422318564052950000,-177928,-33093,618,-93204,-17908,6800,,,,,,,,
1422318564052980000,-177889,-33084,624,-93204,-17908,6800,,,,,,,,
1422318564053010000,-177851,-33075,630,-93204,-17908,6800,,,,,,,,
1422318564053030000,-177812,-33066,636,-93204,-17908,6800,,,,,,,,
1422318564053060000,-177774,-33057,641,-93204,-17908,6800,,,,,,,,
1422318564053090000,-177736,-33047,646,-93204,-17908,6800,,,,,,,,
1422318564053180000,-177699,-33037,651,-93204,-17908,6800,,,,,,,,
1422318564053240000,-177662,-33027,656,-93204,-17908,6800,,,,,,,,
1422318564053260000,-177625,-33017,660,-93204,-17908,6800,,,,,,,,
1422318564053290000,-177588,-33006,665,-93204,-17908,6800,,,,,,,,
1422318564053320000,-177552,-32995,669,-93204,-17908,6800,,,,,,,,
1422318564053340000,-177516,-32983,672,-93204,-17908,6800,,,,,,,,
1422318564053370000,-177480,-32971,676,-93204,-17908,6800,,,,,,,,
1422318564053400000,-177444,-32959,679,-93204,-17908,6800,,,,,,,,
1422318564053430000,-177408,-32947,682,-93204,-17908,6800,,,,,,,,
1422318564053460000,-177373,-32935,685,-93204,-17908,6800,,,,,,,,
1422318564053490000,-177337,-32922,688,-93204,-17908,6800,,,,,,,,
1422318564053510000,-177302,-32910,690,-93204,-17908,6800,,,,,,,,
1422318564053550000,-177266,-32897,693,-93204,-17908,6800,,,,,,,,
1422318564053590000,-177231,-32884,696,-93204,-17908,6800,,,,,,,,
1422318564053620000,-177196,-32871,698,-93204,-17908,6800,,,,,,,,
1422318564053640000,-177160,-32857,700,-93204,-17908,6800,,,,,,,,
1422318564053670000,-177125,-32843,702,-93204,-17908,6800,,,,,,,,
1422318564053690000,-177090,-32829,704,-93204,-17908,6800,,,,,,,,
1422318564053720000,-177055,-32816,706,-93204,-17908,6800,,,,,,,,
1422318564053750000,-177020,-32802,707,-93204,-17908,6800,,,,,,,,
1422318564053770000,-176985,-32789,708,-93204,-17908,6800,,,,,,,,
1422318564053800000,-176950,-32776,710,-93204,-17908,6800,,,,,,,,
1422318564053820000,-176915,-32763,711,-93204,-17908,6800,,,,,,,,
1422318564053850000,-176880,-32751,712,-93204,-17908,6800,,,,,,,,
1422318564053880000,-176844,-32739,712,-93204,-17908,6800,,,,,,,,
1422318564053900000,-176809,-32728,713,-93204,-17908,6800,,,,,,,,
1422318564053930000,-176773,-32717,714,-93204,-17908,6800,,,,,,,,
1422318564053960000,-176737,-32706,715,-93204,-17908,6800,,,,,,,,
1422318564092880000,-176701,-32695,715,-93204,-17908,6800,,,,,,,,
1422318564092950000,-176664,-32685,716,-93204,-17908,6800,,,,,,,,
1422318564093030000,-176627,-32676,716,-93204,-17908,6800,,,,,,,,
1422318564093060000,-176591,-32667,717,-93204,-17908,6800,,,,,,,,
1422318564093090000,-176554,-32658,717,-93204,-17908,6800,,,,,,,,
1422318564093140000,-176516,-32650,718,-93204,-17908,6800,,,,,,,,
1422318564093160000,-176479,-32643,718,-93204,-17908,6800,,,,,,,,
1422318564093190000,-176441,-32636,718,-93204,-17908,6800,,,,,,,,
1422318564093230000,-176403,-32629,718,-93204,-17908,6800,,,,,,,,
1422318564093270000,-176365,-32623,718,-93204,-17908,6800,,,,,,,,
1422318564093300000,-176326,-32618,718,-93204,-17908,6800,,,,,,,,
1422318564093330000,-176288,-32613,718,-93204,-17908,6800,,,,,,,,
1422318564093360000,-176249,-32609,718,-93204,-17908,6800,,,,,,,,
1422318564093380000,-176210,-32605,718,-93204,-17908,6800,,,,,,,,
1422318564093410000,-176171,-32601,718,-93204,-17908,6800,,,,,,,,
1422318564093440000,-176131,-32597,718,-93204,-17908,6800,,,,,,,,
1422318564093470000,-176091,-32594,718,-93204,-17908,6800,,,,,,,,
1422318564093490000,-176051,-32592,718,-93204,-17908,6800,,,,,,,,
1422318564093520000,-176010,-32591,718,-93204,-17908,6800,,,,,,,,
1422318564093550000,-175969,-32590,718,-93204,-17908,6800,,,,,,,,
1422318564093580000,-175928,-32589,719,-93204,-17908,6800,,,,,,,,
1422318564093600000,-175887,-32588,719,-93204,-17908,6800,,,,,,,,
1422318564093670000,-175846,-32587,719,-93204,-17908,6800,,,,,,,,
1422318564093740000,-175805,-32586,719,-93204,-17908,6800,,,,,,,,
1422318564093770000,-175763,-32586,719,-93204,-17908,6800,,,,,,,,
1422318564093810000,-175721,-32586,719,-93204,-17908,6800,,,,,,,,
1422318564093870000,-175679,-32586,720,-93204,-17908,6800,,,,,,,,
1422318564093910000,-175636,-32585,720,-93204,-17908,6800,,,,,,,,
1422318564093940000,-175594,-32584,720,-93204,-17908,6800,,,,,,,,
1422318564093970000,-175552,-32583,721,-93204,-17908,6800,,,,,,,,
1422318564093990000,-175509,-32582,721,-93204,-17908,6800,,,,,,,,
1422318564094020000,-175467,-32582,721,-93204,-17908,6800,,,,,,,,
1422318564094050000,-175424,-32581,722,-93204,-17908,6800,,,,,,,,
1422318564094080000,-175380,-32581,723,-93204,-17908,6800,,,,,,,,
1422318564094100000,-175336,-32581,724,-93204,-17908,6800,,,,,,,,
1422318564094150000,-175291,-32581,725,-93204,-17908,6800,,,,,,,,
1422318564094170000,-175246,-32580,726,-93204,-17908,6800,,,,,,,,
1422318564094200000,-175202,-32579,727,-93204,-17908,6800,,,,,,,,
1422318564094250000,-175157,-32578,729,-93204,-17908,6800,,,,,,,,
1422318564094280000,-175113,-32576,730,-93204,-17908,6800,,,,,,,,
1422318564132790000,-175068,-32575,731,-93204,-17908,6800,,,,,,,,
1422318564132850000,-175023,-32573,733,-93204,-17908,6800,,,,,,,,
1422318564132910000,-174977,-32571,735,-93204,-17908,6800,,,,,,,,
1422318564132950000,-174932,-32569,736,-93204,-17908,6800,,,,,,,,
1422318564132980000,-174887,-32567,738,-93204,-17908,6800,,,,,,,,
1422318564133010000,-174841,-32564,740,-93204,-17908,6800,,,,,,,,
1422318564133040000,-174796,-32560,741,-93204,-17908,6800,,,,,,,,
1422318564133070000,-174751,-32556,743,-93204,-17908,6800,,,,,,,,
1422318564133100000,-174705,-32552,745,-93204,-17908,6800,,,,,,,,
1422318564133140000,-174660,-32547,747,-93204,-17908,6800,,,,,,,,
1422318564133170000,-174615,-32542,749,-93204,-17908,6800,,,,,,,,
1422318564133190000,-174570,-32536,751,-93204,-17908,6800,,,,,,,,
1422318564133230000,-174524,-32531,754,-93204,-17908,6800,,,,,,,,
1422318564133290000,-174478,-32525,757,-93204,-17908,6800,,,,,,,,
1422318564133320000,-174432,-32519,759,-93204,-17908,6800,,,,,,,,
1422318564133350000,-174385,-32512,763,-93204,-17908,6800,,,,,,,,
1422318564133370000,-174339,-32505,766,-93204,-17908,6800,,,,,,,,
1422318564133420000,-174292,-32497,769,-93204,-17908,6800,,,,,,,,
1422318564133450000,-174245,-32490,772,-93204,-17908,6800,,,,,,,,
1422318564133480000,-174199,-32482,776,-93204,-17908,6800,,,,,,,,
1422318564133510000,-174151,-32474,779,-93204,-17908,6800,,,,,,,,
1422318564133530000,-174104,-32465,783,-93204,-17908,6800,,,,,,,,
1422318564133560000,-174057,-32457,786,-93204,-17908,6800,,,,,,,,
1422318564133590000,-174009,-32448,790,-93204,-17908,6800,,,,,,,,
1422318564133620000,-173961,-32439,794,-93204,-17908,6800,,,,,,,,
1422318564133650000,-173913,-32429,798,-93204,-17908,6800,,,,,,,,
1422318564133670000,-173865,-32419,803,-93204,-17908,6800,,,,,,,,
1422318564133700000,-173816,-32409,807,-93204,-17908,6800,,,,,,,,
1422318564133730000,-173767,-32398,812,-93204,-17908,6800,,,,,,,,
1422318564133760000,-173718,-32387,817,-93204,-17908,6800,,,,,,,,
1422318564133790000,-173669,-32377,822,-93204,-17908,6800,,,,,,,,
1422318564133810000,-173619,-32367,826,-93204,-17908,6800,,,,,,,,
1422318564133840000,-173569,-32357,831,-93204,-17908,6800,,,,,,,,
1422318564133890000,-173518,-32347,836,-93204,-17908,6800,,,,,,,,
1422318564133930000,-173468,-32337,842,-93204,-17908,6800,,,,,,,,
1422318564133960000,-173418,-32327,846,-93204,-17908,6800,,,,,,,,
1422318564133990000,-173367,-32317,851,-93204,-17908,6800,,,,,,,,
1422318564134020000,-173317,-32307,856,-93204,-17908,6800,,,,,,,,
1422318564134050000,-173266,-32297,861,-93204,-17908,6800,,,,,,,,
1422318564134080000,-173216,-32288,865,-93204,-17908,6800,,,,,,,,
1422318564172660000,-173165,-32278,870,-93204,-17908,6800,,,,,,,,
1422318564172710000,-173115,-32268,874,-93204,-17908,6800,,,,,,,,
1422318564172740000,-173064,-32258,879,-93204,-17908,6800,,,,,,,,
1422318564172770000,-173013,-32248,883,-93204,-17908,6800,,,,,,,,
1422318564172800000,-172963,-32238,888,-93204,-17908,6800,,,,,,,,
1422318564172820000,-172911,-32229,892,-93204,-17908,6800,,,,,,,,
1422318564172850000,-172860,-32219,897,-93204,-17908,6800,,,,,,,,
1422318564172870000,-172808,-32209,902,-93204,-17908,6800,,,,,,,,
1422318564172900000,-172756,-32199,907,-93204,-17908,6800,,,,,,,,
1422318564172920000,-172704,-32190,911,-93204,-17908,6800,,,,,,,,
1422318564172950000,-172653,-32180,915,-93204,-17908,6800,,,,,,,,
1422318564172970000,-172602,-32171,919,-93204,-17908,6800,,,,,,,,
1422318564173000000,-172551,-32161,923,-93204,-17908,6800,,,,,,,,
1422318564173020000,-172499,-32152,926,-93204,-17908,6800,,,,,,,,
1422318564173040000,-172448,-32144,930,-93204,-17908,6800,,,,,,,,
1422318564173070000,-172396,-32136,933,-93204,-17908,6800,,,,,,,,
1422318564173090000,-172343,-32128,937,-93204,-17908,6800,,,,,,,,
1422318564173120000,-172290,-32121,941,-93204,-17908,6800,,,,,,,,
1422318564173140000,-172238,-32114,944,-93204,-17908,6800,,,,,,,,
1422318564173180000,-172185,-32107,948,-93204,-17908,6800,,,,,,,,
1422318564173230000,-172133,-32100,951,-93204,-17908,6800,,,,,,,,
1422318564173260000,-172081,-32093,954,-93204,-17908,6800,,,,,,,,
1422318564173280000,-172028,-32087,957,-93204,-17908,6800,,,,,,,,
1422318564173310000,-171976,-32081,960,-93204,-17908,6800,,,,,,,,
1422318564173330000,-171924,-32074,963,-93204,-17908,6800,,,,,,,,
1422318564173360000,-171871,-32068,966,-93204,-17908,6800,,,,,,,,
1422318564173380000,-171819,-32062,969,-93204,-17908,6800,,,,,,,,
1422318564173400000,-171767,-32055,971,-93204,-17908,6800,,,,,,,,
1422318564173430000,-171715,-32049,973,-93204,-17908,6800,,,,,,,,
1422318564173450000,-171663,-32044,975,-93204,-17908,6800,,,,,,,,
1422318564173470000,-171611,-32038,977,-93204,-17908,6800,,,,,,,,
1422318564173500000,-171559,-32032,979,-93204,-17908,6800,,,,,,,,
1422318564173520000,-171507,-32027,981,-93204,-17908,6800,,,,,,,,
1422318564173550000,-171455,-32021,983,-93204,-17908,6800,,,,,,,,
1422318564173570000,-171403,-32014,985,-93204,-17908,6800,,,,,,,,
1422318564173590000,-171350,-32008,987,-93204,-17908,6800,,,,,,,,
1422318564173620000,-171298,-32002,989,-93204,-17908,6800,,,,,,,,
1422318564173640000,-171246,-31996,990,-93204,-17908,6800,,,,,,,,
1422318564173670000,-171195,-31990,991,-93204,-17908,6800,,,,,,,,
1422318564173690000,-171143,-31984,993,-93204,-17908,6800,,,,,,,,
1422318564212580000,-171090,-31978,995,-93204,-17908,6800,,,,,,,,
1422318564212630000,-171038,-31971,996,-93204,-17908,6800,,,,,,,,
1422318564212660000,-170986,-31965,998,-93204,-17908,6800,,,,,,,,
1422318564212680000,-170933,-31958,999,-93204,-17908,6800,,,,,,,,
1422318564212710000,-170881,-31952,1001,-93204,-17908,6800,,,,,,,,
1422318564212730000,-170828,-31946,1002,-93204,-17908,6800,,,,,,,,
1422318564212760000,-170774,-31939,1004,-93204,-17908,6800,,,,,,,,
1422318564212790000,-170720,-31932,1006,-93204,-17908,6800,,,,,,,,
1422318564212820000,-170666,-31925,1008,-93204,-17908,6800,,,,,,,,
1422318564212840000,-170612,-31918,1010,-93204,-17908,6800,,,,,,,,
1422318564212880000,-170558,-31911,1012,-93204,-17908,6800,,,,,,,,
1422318564212910000,-170504,-31904,1015,-93204,-17908,6800,,,,,,,,
1422318564212940000,-170449,-31897,1017,-93204,-17908,6800,,,,,,,,
1422318564212980000,-170394,-31889,1020,-93204,-17908,6800,,,,,,,,
1422318564213020000,-170338,-31882,1024,-93204,-17908,6800,,,,,,,,
1422318564213050000,-170282,-31874,1027,-93204,-17908,6800,,,,,,,,
1422318564213090000,-170226,-31865,1030,-93204,-17908,6800,,,,,,,,
1422318564213120000,-170170,-31857,1034,-93204,-17908,6800,,,,,,,,
1422318564213160000,-170113,-31849,1038,-93204,-17908,6800,,,,,,,,
1422318564213200000,-170057,-31841,1042,-93204,-17908,6800,,,,,,,,
1422318564213240000,-170000,-31832,1046,-93204,-17908,6800,,,,,,,,
1422318564213270000,-169943,-31822,1050,-93204,-17908,6800,,,,,,,,
1422318564213320000,-169886,-31813,1054,-93204,-17908,6800,,,,,,,,
1422318564213360000,-169829,-31803,1058,-93204,-17908,6800,,,,,,,,
1422318564213410000,-169771,-31793,1062,-93204,-17908,6800,,,,,,,,
1422318564213450000,-169714,-31783,1067,-93204,-17908,6800,,,,,,,,
1422318564213490000,-169656,-31774,1071,-93204,-17908,6800,,,,,,,,
1422318564213530000,-169598,-31764,1076,-93204,-17908,6800,,,,,,,,
1422318564213570000,-169540,-31754,1081,-93204,-17908,6800,,,,,,,,
1422318564213610000,-169481,-31744,1086,-93204,-17908,6800,,,,,,,,
1422318564213650000,-169422,-31734,1092,-93204,-17908,6800,,,,,,,,
1422318564213680000,-169363,-31724,1097,-93204,-17908,6800,,,,,,,,
1422318564213710000,-169304,-31714,1102,-93204,-17908,6800,,,,,,,,
1422318564213760000,-169245,-31704,1107,-93204,-17908,6800,,,,,,,,
1422318564213780000,-169186,-31694,1113,-93204,-17908,6800,,,,,,,,
1422318564213810000,-169126,-31683,1118,-93204,-17908,6800,,,,,,,,
1422318564213830000,-169066,-31673,1124,-93204,-17908,6800,,,,,,,,
1422318564213860000,-169007,-31662,1129,-93204,-17908,6800,,,,,,,,
1422318564213880000,-168947,-31651,1135,-93204,-17908,6800,,,,,,,,
1422318564213900000,-168887,-31639,1141,-93204,-17908,6800,,,,,,,,
1422318564252790000,-168827,-31628,1147,-93204,-17908,6800,,,,,,,,
1422318564252850000,-168767,-31617,1153,-93204,-17908,6800,,,,,,,,
1422318564252880000,-168707,-31606,1160,-93204,-17908,6800,,,,,,,,
1422318564252910000,-168647,-31595,1166,-93204,-17908,6800,,,,,,,,
1422318564252940000,-168588,-31584,1172,-93204,-17908,6800,,,,,,,,
1422318564252960000,-168527,-31573,1178,-93204,-17908,6800,,,,,,,,
1422318564252990000,-168467,-31562,1184,-93204,-17908,6800,,,,,,,,
1422318564253020000,-168406,-31551,1190,-93204,-17908,6800,,,,,,,,
1422318564253060000,-168345,-31540,1196,-93204,-17908,6800,,,,,,,,
1422318564253170000,-168284,-31529,1202,-93204,-17908,6800,,,,,,,,
1422318564253220000,-168223,-31519,1207,-93204,-17908,6800,,,,,,,,
1422318564253250000,-168162,-31510,1213,-93204,-17908,6800,,,,,,,,
1422318564253270000,-168100,-31501,1219,-93204,-17908,6800,,,,,,,,
1422318564253300000,-168039,-31492,1225,-93204,-17908,6800,,,,,,,,
1422318564253330000,-167978,-31483,1230,-93204,-17908,6800,,,,,,,,
1422318564253350000,-167917,-31475,1236,-93204,-17908,6800,,,,,,,,
1422318564253380000,-167856,-31468,1241,-93204,-17908,6800,,,,,,,,
1422318564253410000,-167794,-31460,1246,-93204,-17908,6800,,,,,,,,
1422318564253430000,-167732,-31453,1252,-93204,-17908,6800,,,,,,,,
1422318564253460000,-167669,-31447,1257,-93204,-17908,6800,,,,,,,,
1422318564253490000,-167607,-31441,1262,-93204,-17908,6800,,,,,,,,
1422318564253510000,-167544,-31435,1268,-93204,-17908,6800,,,,,,,,
1422318564253540000,-167481,-31430,1272,-93204,-17908,6800,,,,,,,,
1422318564253570000,-167419,-31425,1277,-93204,-17908,6800,,,,,,,,
1422318564253590000,-167356,-31420,1282,-93204,-17908,6800,,,,,,,,
1422318564253620000,-167294,-31415,1287,-93204,-17908,6800,,,,,,,,
1422318564253650000,-167231,-31410,1291,-93204,-17908,6800,,,,,,,,
1422318564253670000,-167168,-31404,1296,-93204,-17908,6800,,,,,,,,
1422318564253700000,-167105,-31399,1300,-93204,-17908,6800,,,,,,,,
1422318564253720000,-167042,-31394,1305,-93204,-17908,6800,,,,,,,,
1422318564253750000,-166978,-31389,1309,-93204,-17908,6800,,,,,,,,
1422318564253780000,-166915,-31384,1313,-93204,-17908,6800,,,,,,,,
1422318564253800000,-166852,-31379,1318,-93204,-17908,6800,,,,,,,,
1422318564253830000,-166789,-31374,1322,-93204,-17908,6800,,,,,,,,
1422318564253860000,-166726,-31369,1326,-93204,-17908,6800,,,,,,,,
1422318564253880000,-166663,-31365,1330,-93204,-17908,6800,,,,,,,,
1422318564253910000,-166600,-31360,1334,-93204,-17908,6800,,,,,,,,
1422318564253930000,-166537,-31356,1338,-93204,-17908,6800,,,,,,,,
1422318564253960000,-166473,-31352,1341,-93204,-17908,6800,,,,,,,,
1422318564253990000,-166410,-31348,1345,-93204,-17908,6800,,,,,,,,
1422318564292680000,-166346,-31344,1348,-93204,-17908,6800,,,,,,,,
1422318564292730000,-166283,-31341,1352,-93204,-17908,6800,,,,,,,,
1422318564292780000,-166220,-31337,1355,-93204,-17908,6800,,,,,,,,
1422318564292820000,-166157,-31333,1358,-93204,-17908,6800,,,,,,,,
1422318564292850000,-166094,-31329,1362,-93204,-17908,6800,,,,,,,,
1422318564292880000,-166031,-31324,1365,-93204,-17908,6800,,,,,,,,
1422318564292900000,-165968,-31319,1369,-93204,-17908,6800,,,,,,,,
1422318564292930000,-165905,-31314,1372,-93204,-17908,6800,,,,,,,,
1422318564292960000,-165842,-31308,1375,-93204,-17908,6800,,,,,,,,
1422318564292980000,-165780,-31302,1378,-93204,-17908,6800,,,,,,,,
1422318564293010000,-165718,-31297,1381,-93204,-17908,6800,,,,,,,,
1422318564293040000,-165656,-31291,1383,-93204,-17908,6800,,,,,,,,
1422318564293060000,-165594,-31284,1386,-93204,-17908,6800,,,,,,,,
1422318564293100000,-165533,-31277,1388,-93204,-17908,6800,,,,,,,,
1422318564293140000,-165472,-31269,1391,-93204,-17908,6800,,,,,,,,
1422318564293170000,-165410,-31262,1394,-93204,-17908,6800,,,,,,,,
1422318564293210000,-165349,-31254,1396,-93204,-17908,6800,,,,,,,,
1422318564293260000,-165287,-31245,1399,-93204,-17908,6800,,,,,,,,
1422318564293300000,-165225,-31237,1402,-93204,-17908,6800,,,,,,,,
1422318564293330000,-165163,-31229,1405,-93204,-17908,6800,,,,,,,,
1422318564293360000,-165101,-31220,1408,-93204,-17908,6800,,,,,,,,
1422318564293380000,-165040,-31211,1411,-93204,-17908,6800,,,,,,,,
1422318564293420000,-164978,-31202,1413,-93204,-17908,6800,,,,,,,,
1422318564293460000,-164917,-31193,1416,-93204,-17908,6800,,,,,,,,
1422318564293490000,-164855,-31183,1419,-93204,-17908,6800,,,,,,,,
1422318564293510000,-164793,-31174,1422,-93204,-17908,6800,,,,,,,,
1422318564293540000,-164731,-31164,1425,-93204,-17908,6800,,,,,,,,
1422318564293570000,-164669,-31155,1428,-93204,-17908,6800,,,,,,,,
1422318564293590000,-164606,-31145,1430,-93204,-17908,6800,,,,,,,,
1422318564293620000,-164544,-31135,1433,-93204,-17908,6800,,,,,,,,
1422318564293640000,-164481,-31125,1436,-93204,-17908,6800,,,,,,,,
1422318564293670000,-164419,-31114,1439,-93204,-17908,6800,,,,,,,,
1422318564293690000,-164357,-31104,1441,-93204,-17908,6800,,,,,,,,
1422318564293720000,-164294,-31093,1444,-93204,-17908,6800,,,,,,,,
1422318564293750000,-164232,-31082,1447,-93204,-17908,6800,,,,,,,,
1422318564293770000,-164170,-31070,1450,-93204,-17908,6800,,,,,,,,
1422318564293800000,-164108,-31059,1452,-93204,-17908,6800,,,,,,,,
1422318564293820000,-164045,-31046,1455,-93204,-17908,6800,,,,,,,,
1422318564293850000,-163983,-31034,1458,-93204,-17908,6800,,,,,,,,
1422318564293880000,-163920,-31022,1461,-93204,-17908,6800,,,,,,,,
1422318564332860000,-163857,-31010,1464,-93204,-17908,6800,,,,,,,,
1422318564332920000,-163793,-30999,1467,-93204,-17908,6800,,,,,,,,
1422318564332960000,-163731,-30987,1470,-93204,-17908,6800,,,,,,,,
1422318564333020000,-163668,-30976,1473,-93204,-17908,6800,,,,,,,,
1422318564333050000,-163604,-30966,1476,-93204,-17908,6800,,,,,,,,
1422318564333080000,-163541,-30956,1479,-93204,-17908,6800,,,,,,,,
1422318564333110000,-163476,-30946,1482,-93204,-17908,6800,,,,,,,,
1422318564333150000,-163413,-30936,1485,-93204,-17908,6800,,,,,,,,
1422318564333180000,-163349,-30925,1488,-93204,-17908,6800,,,,,,,,
1422318564333200000,-163285,-30915,1491,-93204,-17908,6800,,,,,,,,
1422318564333230000,-163221,-30905,1494,-93204,-17908,6800,,,,,,,,
1422318564333290000,-163157,-30895,1497,-93204,-17908,6800,,,,,,,,
1422318564333320000,-163093,-30885,1499,-93204,-17908,6800,,,,,,,,
1422318564333350000,-163030,-30874,1502,-93204,-17908,6800,,,,,,,,
1422318564333380000,-162967,-30864,1505,-93204,-17908,6800,,,,,,,,
1422318564333440000,-162904,-30853,1507,-93204,-17908,6800,,,,,,,,
1422318564333510000,-162841,-30843,1510,-93204,-17908,6800,,,,,,,,
1422318564333560000,-162777,-30833,1513,-93204,-17908,6800,,,,,,,,
1422318564333590000,-162713,-30823,1515,-93204,-17908,6800,,,,,,,,
1422318564333610000,-162649,-30812,1519,-93204,-17908,6800,,,,,,,,
1422318564333650000,-162584,-30802,1522,-93204,-17908,6800,,,,,,,,
1422318564333680000,-162520,-30792,1525,-93204,-17908,6800,,,,,,,,
1422318564333700000,-162456,-30782,1528,-93204,-17908,6800,,,,,,,,
1422318564333730000,-162392,-30772,1531,-93204,-17908,6800,,,,,,,,
1422318564333770000,-162327,-30763,1535,-93204,-17908,6800,,,,,,,,
1422318564333800000,-162262,-30753,1538,-93204,-17908,6800,,,,,,,,
1422318564333830000,-162197,-30744,1542,-93204,-17908,6800,,,,,,,,
1422318564333860000,-162131,-30735,1546,-93204,-17908,6800,,,,,,,,
1422318564333890000,-162065,-30726,1550,-93204,-17908,6800,,,,,,,,
1422318564333920000,-161998,-30718,1554,-93204,-17908,6800,,,,,,,,
1422318564333940000,-161932,-30710,1558,-93204,-17908,6800,,,,,,,,
1422318564333970000,-161864,-30702,1563,-93204,-17908,6800,,,,,,,,
1422318564334000000,-161797,-30694,1567,-93204,-17908,6800,,,,,,,,
1422318564334030000,-161729,-30687,1572,-93204,-17908,6800,,,,,,,,
1422318564334060000,-161660,-30679,1577,-93204,-17908,6800,,,,,,,,
1422318564334090000,-161591,-30672,1582,-93204,-17908,6800,,,,,,,,
1422318564334130000,-161522,-30664,1588,-93204,-17908,6800,,,,,,,,
1422318564334160000,-161452,-30657,1594,-93204,-17908,6800,,,,,,,,
1422318564334180000,-161382,-30650,1599,-93204,-17908,6800,,,,,,,,
1422318564334210000,-161312,-30644,1605,-93204,-17908,6800,,,,,,,,
1422318564372730000,-161242,-30637,1612,-93204,-17908,6800,,,,,,,,
1422318564372800000,-161171,-30630,1618,-93204,-17908,6800,,,,,,,,
1422318564372860000,-161101,-30624,1624,-93204,-17908,6800,,,,,,,,
1422318564372890000,-161031,-30617,1630,-93204,-17908,6800,,,,,,,,
1422318564372920000,-160960,-30611,1636,-93204,-17908,6800,,,,,,,,
1422318564372940000,-160889,-30604,1642,-93204,-17908,6800,,,,,,,,
1422318564372970000,-160818,-30598,1648,-93204,-17908,6800,,,,,,,,
1422318564373000000,-160747,-30592,1655,-93204,-17908,6800,,,,,,,,
1422318564373020000,-160675,-30586,1661,-93204,-17908,6800,,,,,,,,
1422318564373050000,-160603,-30580,1667,-93204,-17908,6800,,,,,,,,
1422318564373080000,-160531,-30575,1674,-93204,-17908,6800,,,,,,,,
1422318564373100000,-160459,-30569,1680,-93204,-17908,6800,,,,,,,,
1422318564373130000,-160386,-30564,1687,-93204,-17908,6800,,,,,,,,
1422318564373160000,-160315,-30558,1694,-93204,-17908,6800,,,,,,,,
1422318564373180000,-160243,-30553,1700,-93204,-17908,6800,,,,,,,,
1422318564373210000,-160172,-30547,1706,-93204,-17908,6800,,,,,,,,
1422318564373230000,-160100,-30540,1713,-93204,-17908,6800,,,,,,,,
1422318564373260000,-160029,-30533,1719,-93204,-17908,6800,,,,,,,,
1422318564373280000,-159958,-30525,1726,-93204,-17908,6800,,,,,,,,
1422318564373310000,-159886,-30518,1732,-93204,-17908,6800,,,,,,,,
1422318564373340000,-159815,-30511,1738,-93204,-17908,6800,,,,,,,,
1422318564373360000,-159744,-30505,1744,-93204,-17908,6800,,,,,,,,
1422318564373390000,-159673,-30498,1750,-93204,-17908,6800,,,,,,,,
1422318564373410000,-159603,-30492,1756,-93204,-17908,6800,,,,,,,,
1422318564373440000,-159532,-30485,1762,-93204,-17908,6800,,,,,,,,
1422318564373460000,-159461,-30478,1768,-93204,-17908,6800,,,,,,,,
1422318564373490000,-159391,-30472,1774,-93204,-17908,6800,,,,,,,,
1422318564373520000,-159320,-30466,1780,-93204,-17908,6800,,,,,,,,
1422318564373540000,-159249,-30459,1786,-93204,-17908,6800,,,,,,,,
1422318564373570000,-159178,-30453,1791,-93204,-17908,6800,,,,,,,,
